81990737	307457815	1039297156	522125	0.358	1.065	1.921	3.670	0.891	0.036
82194771	307457879	1039297176	522120	0.361	1.065	1.926	3.548	0.881	-0.035
82395209	307457942	1039297193	522127	0.361	1.065	1.931	3.557	0.637	-0.064
82595766	307458006	1039297210	522153	0.363	1.065	1.936	3.580	0.773	0.107
82794701	307458070	1039297226	522190	0.366	1.066	1.943	3.617	0.641	-0.027
82992159	307458135	1039297239	522147	0.377	1.067	1.949	3.628	0.599	0.031
83195488	307458201	1039297250	522137	0.373	1.068	1.955	3.734	0.361	0.047
83394765	307458267	1039297254	522098	0.381	1.070	1.962	3.666	0.045	0.144
83594090	307458334	1039297255	522083	0.364	1.072	1.966	3.745	-0.059	0.164
83793095	307458399	1039297253	522051	0.337	1.072	1.963	3.652	-0.156	-0.113
83994085	307458464	1039297246	521985	0.350	1.071	1.959	3.589	-0.415	0.100
84193092	307458529	1039297236	521990	0.345	1.072	1.957	3.820	-0.662	0.097
84394085	307458593	1039297220	521977	0.335	1.072	1.955	3.520	-0.916	-0.026
84590090	307458656	1039297199	521975	0.366	1.073	1.956	3.668	-1.117	0.069
84794091	307458720	1039297174	521919	0.351	1.074	1.956	3.582	-1.195	-0.017
84997099	307458782	1039297149	521931	0.355	1.075	1.954	3.405	-1.329	-0.023
85196319	307458843	1039297121	521912	0.300	1.074	1.955	3.429	-1.433	0.083
85394187	307458901	1039297090	521876	0.296	1.072	1.955	3.302	-1.495	0.054
85594093	307458962	1039297059	521809	0.287	1.069	1.955	3.500	-1.339	-0.016
85793117	307459024	1039297030	521785	0.273	1.066	1.953	3.445	-1.380	0.042
85994123	307459085	1039297001	521761	0.258	1.062	1.951	3.274	-1.427	0.110
86193093	307459145	1039296971	521727	0.258	1.057	1.944	3.369	-1.493	0.161
86392375	307459205	1039296942	521734	0.299	1.054	1.945	3.376	-1.288	0.039
86591087	307459267	1039296917	521757	0.296	1.053	1.945	3.567	-1.188	0.133
86793300	307459332	1039296893	521708	0.307	1.051	1.946	3.459	-1.149	0.037
86994086	307459392	1039296868	521697	0.315	1.050	1.945	3.322	-1.294	0.124
87189279	307459451	1039296842	521697	0.290	1.048	1.940	3.423	-1.224	-0.026
87395122	307459513	1039296817	521660	0.307	1.047	1.939	3.532	-1.117	-0.031
87594091	307459577	1039296794	521654	0.315	1.046	1.938	3.602	-1.152	0.110
87793860	307459641	1039296770	521637	0.352	1.047	1.937	3.511	-1.145	0.082
87993995	307459706	1039296747	521647	0.330	1.048	1.935	3.684	-1.144	0.019
88192090	307459771	1039296724	521663	0.346	1.049	1.933	3.556	-1.154	0.066
88394629	307459836	1039296701	521642	0.364	1.051	1.932	3.648	-1.071	0.033
88593994	307459901	1039296678	521604	0.346	1.053	1.932	3.612	-1.070	0.021
88792089	307459966	1039296656	521599	0.347	1.054	1.932	3.614	-1.113	0.069
89003155	307460034	1039296634	521586	0.336	1.056	1.931	3.905	-0.928	0.032
89196086	307460103	1039296615	521558	0.359	1.058	1.932	3.854	-0.890	0.156
89395208	307460174	1039296596	521533	0.360	1.060	1.934	3.926	-0.915	0.034
89595333	307460244	1039296577	521529	0.347	1.062	1.934	3.824	-0.942	0.045
89791151	307460314	1039296558	521509	0.367	1.064	1.935	3.976	-0.920	0.130
89995210	307460385	1039296541	521525	0.361	1.068	1.936	3.939	-0.803	-0.042
90195145	307460456	1039296525	521550	0.362	1.070	1.937	3.913	-0.801	-0.025
90396092	307460527	1039296509	521576	0.356	1.073	1.938	4.039	-0.756	-0.098
90595090	307460601	1039296497	521608	0.392	1.077	1.939	4.082	-0.590	0.017
90796698	307460674	1039296485	521637	0.413	1.081	1.941	4.050	-0.622	-0.119
90996100	307460747	1039296469	521641	0.383	1.084	1.942	3.971	-0.938	0.009
91193087	307460820	1039296452	521654	0.371	1.086	1.942	4.075	-0.694	-0.022
91394086	307460893	1039296437	521654	0.387	1.089	1.944	4.012	-0.781	-0.003
91595495	307460967	1039296423	521687	0.379	1.092	1.945	4.129	-0.740	-0.057
91792181	307461040	1039296409	521730	0.392	1.096	1.947	4.043	-0.729	-0.089
91994083	307461115	1039296397	521774	0.357	1.098	1.948	4.226	-0.553	-0.025
92196232	307461191	1039296385	521759	0.347	1.099	1.947	4.104	-0.565	0.010
92392793	307461265	1039296373	521779	0.351	1.100	1.946	4.121	-0.649	0.005
92594087	307461339	1039296360	521813	0.350	1.101	1.945	4.125	-0.726	0.023
92794085	307461414	1039296345	521835	0.349	1.103	1.944	4.108	-0.799	-0.101
92996250	307461489	1039296328	521860	0.370	1.105	1.945	4.190	-0.884	0.034
93196825	307461564	1039296312	521878	0.390	1.108	1.948	4.156	-0.755	0.034
93396233	307461639	1039296298	521902	0.390	1.112	1.951	4.126	-0.774	0.085
93597191	307461714	1039296283	521939	0.374	1.115	1.953	4.172	-0.826	0.049
93797982	307461790	1039296267	521953	0.383	1.118	1.955	4.252	-0.743	0.019
93995126	307461866	1039296253	521938	0.381	1.122	1.957	4.072	-0.552	-0.047
94195159	307461941	1039296240	521912	0.367	1.125	1.960	4.175	-0.581	0.004
94395175	307462017	1039296229	521902	0.372	1.128	1.963	4.308	-0.458	0.077
94597082	307462095	1039296219	521905	0.367	1.130	1.966	4.266	-0.582	0.023
94795101	307462170	1039296209	521934	0.376	1.133	1.969	4.089	-0.444	0.036
94991156	307462246	1039296201	521923	0.384	1.135	1.974	4.335	-0.322	-0.064
95195193	307462324	1039296194	521953	0.379	1.136	1.974	4.227	-0.457	-0.015
95395200	307462402	1039296185	521928	0.373	1.136	1.977	4.386	-0.355	0.116
95596086	307462479	1039296177	521943	0.386	1.137	1.977	4.084	-0.498	0.054
95797893	307462555	1039296166	521932	0.394	1.138	1.978	4.243	-0.525	0.058
95995410	307462631	1039296155	521977	0.391	1.140	1.979	4.139	-0.732	-0.001
96196090	307462708	1039296139	521973	0.399	1.142	1.980	4.331	-0.749	-0.035
96395178	307462786	1039296119	521919	0.363	1.144	1.982	4.242	-1.050	0.110
96593090	307462862	1039296100	521908	0.377	1.146	1.984	4.183	-0.850	0.122
96794650	307462936	1039296083	521919	0.379	1.147	1.986	4.047	-0.860	0.045
96996086	307463013	1039296066	521911	0.377	1.149	1.988	4.416	-0.792	0.095
97193092	307463090	1039296052	521959	0.377	1.151	1.990	4.151	-0.807	0.098
97394095	307463165	1039296037	521998	0.379	1.152	1.991	4.276	-0.726	0.070
97592431	307463243	1039296027	522053	0.391	1.154	1.994	4.377	-0.492	0.018
97795852	307463321	1039296018	522090	0.382	1.156	1.997	4.337	-0.471	-0.065
97994082	307463398	1039296009	522153	0.388	1.159	1.999	4.177	-0.566	-0.071
98194184	307463475	1039295995	522153	0.368	1.161	1.998	4.306	-0.644	-0.050
98394095	307463552	1039295983	522196	0.371	1.162	1.998	4.236	-0.597	-0.107
98595490	307463629	1039295971	522222	0.369	1.163	1.998	4.325	-0.648	-0.001
98796320	307463708	1039295957	522249	0.372	1.165	1.998	4.365	-0.664	-0.132
98994163	307463786	1039295944	522286	0.363	1.167	1.999	4.379	-0.651	0.000
99196334	307463864	1039295932	522316	0.361	1.169	1.999	4.269	-0.512	-0.058
99394196	307463942	1039295920	522322	0.361	1.170	1.999	4.366	-0.580	-0.024
99597004	307464021	1039295907	522328	0.395	1.172	2.001	4.312	-0.557	-0.064
99794086	307464100	1039295897	522333	0.411	1.176	2.005	4.417	-0.412	-0.044
99994096	307464178	1039295888	522380	0.410	1.179	2.010	4.265	-0.525	-0.213
100191160	307464255	1039295875	522402	0.402	1.182	2.013	4.283	-0.714	-0.154
100397102	307464333	1039295860	522405	0.400	1.186	2.017	4.363	-0.649	-0.068
100594143	307464412	1039295847	522417	0.400	1.189	2.021	4.401	-0.642	-0.050
100795126	307464491	1039295834	522440	0.390	1.192	2.026	4.350	-0.575	-0.098
100997081	307464568	1039295821	522475	0.387	1.195	2.030	4.303	-0.729	-0.039
101194807	307464647	1039295808	522499	0.388	1.197	2.034	4.389	-0.603	-0.147
101395182	307464725	1039295794	522459	0.388	1.200	2.038	4.343	-0.562	-0.053
101594195	307464804	1039295782	522475	0.388	1.201	2.041	4.419	-0.592	-0.059
101792087	307464883	1039295772	522517	0.387	1.201	2.044	4.356	-0.553	-0.012
102019227	307464961	1039295761	522529	0.398	1.202	2.048	4.385	-0.551	0.067
102197852	307465039	1039295749	522508	0.386	1.204	2.050	4.374	-0.602	-0.005
102395483	307465117	1039295737	522535	0.388	1.205	2.051	4.382	-0.637	-0.080
102596089	307465195	1039295723	522556	0.383	1.206	2.053	4.273	-0.752	0.033
102791390	307465271	1039295708	522545	0.367	1.206	2.053	4.285	-0.650	-0.106
102996091	307465347	1039295695	522532	0.368	1.207	2.053	4.214	-0.584	-0.010
103197085	307465423	1039295680	522500	0.362	1.208	2.053	4.278	-0.753	0.053
103396087	307465499	1039295664	522431	0.328	1.206	2.051	4.178	-0.676	0.201
103597089	307465575	1039295652	522429	0.357	1.205	2.049	4.270	-0.518	0.028
103798085	307465650	1039295640	522404	0.354	1.204	2.047	4.162	-0.630	-0.022
104017099	307465726	1039295625	522359	0.363	1.204	2.045	4.260	-0.644	0.051
104197089	307465800	1039295611	522357	0.354	1.203	2.043	4.045	-0.718	-0.008
104397086	307465874	1039295597	522369	0.363	1.203	2.041	4.187	-0.662	-0.002
104594094	307465949	1039295583	522349	0.369	1.203	2.040	4.097	-0.674	-0.010
104796598	307466024	1039295568	522354	0.375	1.203	2.043	4.146	-0.755	-0.048
104996364	307466098	1039295552	522384	0.375	1.204	2.045	3.983	-0.827	0.101
105196333	307466172	1039295534	522328	0.373	1.205	2.048	4.170	-0.795	0.030
105392305	307466247	1039295514	522273	0.360	1.206	2.049	4.069	-0.916	0.120
105597087	307466320	1039295494	522290	0.345	1.207	2.050	4.032	-1.118	-0.005
105797091	307466393	1039295469	522282	0.359	1.207	2.051	3.993	-1.206	0.034
105998089	307466465	1039295444	522318	0.353	1.207	2.050	3.981	-1.329	0.042
106197222	307466537	1039295417	522320	0.341	1.206	2.049	3.990	-1.280	-0.022
106397153	307466608	1039295387	522275	0.334	1.204	2.046	3.870	-1.440	-0.016
106595132	307466678	1039295357	522279	0.285	1.199	2.040	3.832	-1.426	-0.032
106798087	307466749	1039295324	522227	0.279	1.192	2.033	3.843	-1.444	-0.028
106996140	307466821	1039295289	522156	0.279	1.186	2.027	3.860	-1.612	0.058
107198529	307466892	1039295250	522035	0.256	1.177	2.017	3.687	-1.666	-0.001
107394058	307466960	1039295209	521960	0.272	1.170	2.009	3.634	-1.879	-0.028
107596089	307467027	1039295165	521831	0.258	1.162	2.002	3.563	-1.928	0.024
107798192	307467094	1039295122	521727	0.258	1.154	1.993	3.665	-1.878	0.077
107993971	307467159	1039295080	521709	0.255	1.146	1.986	3.540	-2.027	0.008
108196187	307467224	1039295036	521718	0.242	1.138	1.979	3.634	-2.088	-0.046
108397131	307467290	1039294989	521661	0.239	1.131	1.974	3.526	-2.143	-0.060
108597093	307467354	1039294942	521667	0.251	1.125	1.971	3.564	-2.270	-0.012
108797100	307467418	1039294893	521629	0.236	1.118	1.962	3.436	-2.252	0.045
108997086	307467481	1039294843	521590	0.224	1.109	1.954	3.434	-2.374	0.028
109197082	307467543	1039294792	521581	0.240	1.101	1.947	3.404	-2.486	-0.038
109397094	307467605	1039294740	521557	0.281	1.097	1.944	3.423	-2.338	-0.055
109597099	307467665	1039294688	521516	0.292	1.094	1.943	3.296	-2.480	-0.052
109796090	307467725	1039294634	521472	0.292	1.092	1.942	3.280	-2.553	0.020
110002092	307467784	1039294579	521428	0.259	1.086	1.935	3.278	-2.515	-0.013
110197105	307467842	1039294524	521370	0.221	1.078	1.920	3.211	-2.502	-0.034
110397126	307467899	1039294470	521357	0.258	1.073	1.913	3.171	-2.568	-0.138
110595089	307467956	1039294413	521298	0.257	1.066	1.906	3.150	-2.762	0.045
110797131	307468013	1039294351	521237	0.257	1.061	1.900	3.032	-2.981	0.079
110998085	307468067	1039294286	521198	0.268	1.057	1.895	2.860	-2.977	0.082
111197181	307468120	1039294221	521167	0.326	1.055	1.897	2.810	-3.119	0.054
111401248	307468170	1039294156	521161	0.329	1.055	1.900	2.674	-3.070	0.003
111597093	307468219	1039294092	521200	0.323	1.054	1.904	2.629	-3.093	-0.090
111798133	307468266	1039294025	521203	0.303	1.053	1.908	2.466	-3.272	-0.068
111997065	307468313	1039293955	521233	0.276	1.051	1.910	2.548	-3.380	-0.024
112197141	307468358	1039293885	521241	0.276	1.047	1.912	2.396	-3.303	-0.080
112397929	307468404	1039293816	521223	0.286	1.044	1.915	2.504	-3.254	0.050
112595126	307468448	1039293746	521238	0.284	1.042	1.918	2.359	-3.421	0.031
112796090	307468492	1039293676	521220	0.280	1.040	1.921	2.407	-3.328	0.043
113000099	307468536	1039293606	521223	0.286	1.038	1.925	2.342	-3.449	0.081
113190862	307468580	1039293534	521205	0.281	1.036	1.929	2.298	-3.447	0.078
113396132	307468621	1039293462	521221	0.222	1.033	1.927	2.146	-3.530	-0.087
113595175	307468661	1039293389	521195	0.237	1.029	1.927	2.076	-3.496	-0.017
113796093	307468699	1039293316	521194	0.233	1.026	1.926	2.156	-3.630	-0.215
113996089	307468737	1039293241	521186	0.250	1.022	1.926	2.055	-3.603	-0.009
114196089	307468774	1039293167	521230	0.264	1.020	1.929	1.991	-3.700	-0.031
114395153	307468811	1039293090	521203	0.224	1.016	1.928	1.772	-3.615	-0.002
114596181	307468846	1039293013	521171	0.195	1.012	1.924	1.869	-3.804	-0.054
114797103	307468879	1039292933	521130	0.186	1.007	1.919	1.608	-3.826	-0.064
114994088	307468909	1039292852	521089	0.187	1.001	1.913	1.581	-3.922	-0.005
115196120	307468937	1039292769	521003	0.211	0.997	1.911	1.301	-3.967	0.063
115394140	307468961	1039292686	520991	0.186	0.992	1.908	1.133	-4.014	-0.042
115594107	307468982	1039292602	520947	0.176	0.987	1.902	0.906	-4.014	0.104
115793127	307468999	1039292516	520874	0.185	0.981	1.898	0.806	-4.160	0.034
115997092	307469013	1039292431	520876	0.226	0.977	1.898	0.617	-4.115	0.020
116196396	307469023	1039292345	520814	0.232	0.973	1.899	0.429	-4.097	0.015
116397013	307469033	1039292259	520761	0.225	0.969	1.898	0.480	-4.163	0.051
116596362	307469042	1039292171	520727	0.229	0.964	1.896	0.317	-4.183	0.027
116796283	307469048	1039292084	520676	0.234	0.961	1.894	0.117	-4.199	-0.016
116997153	307469052	1039291997	520641	0.250	0.958	1.896	0.103	-4.154	0.132
117197099	307469055	1039291911	520591	0.228	0.954	1.893	0.109	-4.209	-0.039
117398085	307469058	1039291825	520536	0.232	0.950	1.891	0.114	-4.092	-0.005
117598152	307469060	1039291740	520492	0.238	0.947	1.891	-0.095	-4.129	-0.049
117795146	307469057	1039291655	520487	0.251	0.945	1.893	-0.175	-4.131	-0.022
117997182	307469056	1039291569	520468	0.247	0.944	1.896	-0.029	-4.248	-0.026
118198150	307469054	1039291483	520443	0.243	0.942	1.898	-0.172	-4.117	0.060
118392177	307469051	1039291398	520400	0.245	0.941	1.900	-0.218	-4.164	-0.010
118596090	307469045	1039291312	520388	0.261	0.940	1.906	-0.471	-4.190	0.021
118799282	307469037	1039291224	520371	0.245	0.939	1.912	-0.477	-4.286	0.048
119002794	307469028	1039291136	520362	0.251	0.939	1.918	-0.603	-4.251	-0.001
119199085	307469018	1039291048	520334	0.244	0.938	1.923	-0.512	-4.276	-0.058
119397084	307469008	1039290962	520349	0.263	0.938	1.930	-0.708	-4.123	-0.129
119597081	307468996	1039290876	520315	0.268	0.939	1.939	-0.705	-4.212	0.048
119797104	307468983	1039290791	520230	0.261	0.940	1.949	-0.975	-4.053	-0.075
120006704	307468965	1039290705	520239	0.250	0.940	1.957	-0.976	-4.223	0.032
120198716	307468947	1039290619	520208	0.241	0.939	1.965	-1.070	-4.082	-0.078
120398091	307468930	1039290534	520157	0.244	0.938	1.965	-1.042	-4.045	-0.054
120598091	307468911	1039290448	520137	0.266	0.938	1.975	-1.150	-4.117	-0.035
120799609	307468890	1039290361	520071	0.246	0.938	1.985	-1.208	-4.056	0.033
120994084	307468868	1039290276	519997	0.231	0.937	1.991	-1.414	-4.057	0.099
121198086	307468843	1039290189	519932	0.247	0.936	1.997	-1.487	-4.040	-0.043
121396091	307468816	1039290104	519956	0.260	0.935	2.003	-1.541	-3.942	-0.108
121597129	307468789	1039290021	519902	0.268	0.935	2.010	-1.656	-3.904	0.038
121798090	307468759	1039289939	519813	0.266	0.936	2.016	-1.731	-3.786	0.041
121997129	307468723	1039289858	519826	0.266	0.935	2.022	-2.109	-3.837	-0.044
122197244	307468687	1039289776	519793	0.265	0.935	2.029	-2.049	-3.966	-0.056
122397088	307468652	1039289697	519810	0.257	0.935	2.034	-1.848	-3.495	0.009
122599269	307468616	1039289621	519856	0.228	0.934	2.038	-2.061	-3.658	-0.116
122801292	307468579	1039289547	519796	0.229	0.932	2.042	-2.088	-3.463	-0.002
122999197	307468543	1039289473	519630	0.285	0.931	2.051	-2.244	-3.548	0.130
123201050	307468504	1039289401	519522	0.293	0.933	2.061	-2.253	-3.472	0.109
123397731	307468466	1039289329	519479	0.269	0.934	2.066	-2.106	-3.371	0.155
123592088	307468423	1039289258	519450	0.270	0.934	2.074	-2.574	-3.410	0.169
123795202	307468378	1039289189	519423	0.295	0.935	2.082	-2.435	-3.286	0.180
123996086	307468332	1039289120	519554	0.283	0.936	2.088	-2.550	-3.335	-0.081
124197895	307468286	1039289050	519575	0.295	0.937	2.094	-2.651	-3.354	0.133
124395099	307468234	1039288982	519634	0.331	0.939	2.108	-3.009	-3.182	-0.025
124597080	307468181	1039288917	519727	0.314	0.942	2.116	-2.889	-3.093	-0.065
124796087	307468129	1039288852	519743	0.363	0.944	2.122	-3.019	-3.176	-0.076
124996090	307468078	1039288788	519743	0.362	0.947	2.128	-2.760	-2.944	0.139
125196090	307468025	1039288728	519814	0.355	0.950	2.134	-3.011	-2.847	-0.006
125394703	307467971	1039288668	519830	0.361	0.952	2.140	-3.076	-2.834	-0.037
125596188	307467918	1039288610	519858	0.352	0.955	2.147	-2.985	-2.771	-0.094
125795594	307467865	1039288552	519895	0.355	0.957	2.154	-2.914	-2.735	0.038
125996144	307467811	1039288497	519859	0.370	0.961	2.162	-3.231	-2.667	-0.142
126193097	307467753	1039288442	519978	0.363	0.963	2.161	-3.266	-2.574	0.009
126395597	307467695	1039288386	520112	0.362	0.965	2.168	-3.136	-2.741	-0.214
126596126	307467639	1039288331	520119	0.372	0.967	2.175	-3.271	-2.550	-0.030
126797434	307467579	1039288278	520198	0.374	0.970	2.182	-3.476	-2.543	-0.214
126997143	307467520	1039288224	520315	0.379	0.972	2.190	-3.306	-2.583	-0.101
127197132	307467460	1039288171	520300	0.383	0.975	2.197	-3.518	-2.448	-0.119
127397146	307467398	1039288122	520447	0.360	0.976	2.207	-3.632	-2.152	-0.163
127599086	307467334	1039288077	520430	0.383	0.977	2.217	-3.725	-2.044	-0.163
127797192	307467267	1039288036	520436	0.415	0.980	2.228	-3.833	-1.833	-0.136
127998130	307467199	1039287996	520405	0.387	0.983	2.240	-3.818	-1.948	-0.057
128198087	307467130	1039287958	520393	0.405	0.986	2.254	-3.794	-1.720	-0.099
128398086	307467062	1039287922	520472	0.402	0.989	2.267	-3.812	-1.680	-0.001
128598486	307466995	1039287888	520566	0.378	0.992	2.275	-3.662	-1.529	-0.133
128792092	307466927	1039287856	520568	0.414	0.994	2.285	-3.919	-1.433	-0.068
128998023	307466856	1039287827	520483	0.411	0.996	2.294	-4.156	-1.278	-0.117
129198681	307466784	1039287801	520398	0.391	0.998	2.296	-4.045	-1.143	0.080
129396088	307466710	1039287782	520393	0.419	1.001	2.309	-4.224	-0.731	-0.086
129596124	307466635	1039287766	520422	0.422	1.005	2.320	-4.184	-0.805	0.067
129797098	307466560	1039287749	520392	0.385	1.008	2.331	-4.106	-0.828	-0.001
129997084	307466487	1039287733	520438	0.386	1.011	2.343	-4.046	-0.678	-0.150
130197093	307466415	1039287722	520440	0.408	1.015	2.356	-4.020	-0.436	-0.079
130397086	307466342	1039287713	520566	0.388	1.018	2.368	-4.064	-0.345	-0.163
130598088	307466270	1039287707	520685	0.385	1.021	2.374	-3.939	-0.197	-0.173
130798121	307466202	1039287703	520819	0.320	1.022	2.372	-3.832	-0.104	-0.064
131000064	307466133	1039287701	520789	0.310	1.022	2.370	-3.854	-0.071	-0.056
131199538	307466062	1039287702	520829	0.333	1.022	2.363	-4.000	0.038	-0.094
131394084	307465993	1039287704	520839	0.363	1.022	2.353	-3.740	0.181	-0.218
131598131	307465926	1039287706	520829	0.362	1.023	2.345	-3.599	0.098	0.045
131800384	307465864	1039287706	520914	0.353	1.025	2.345	-3.328	-0.225	0.101
132000443	307465800	1039287708	520877	0.372	1.026	2.341	-3.742	0.386	-0.096
132198089	307465734	1039287716	520857	0.401	1.029	2.340	-3.522	0.391	-0.042
132400237	307465670	1039287725	520893	0.397	1.032	2.342	-3.586	0.342	-0.116
132599185	307465605	1039287732	520873	0.409	1.036	2.341	-3.534	0.351	-0.051
132802087	307465542	1039287739	520952	0.396	1.039	2.339	-3.472	0.301	-0.194
133001101	307465478	1039287747	521007	0.410	1.042	2.338	-3.547	0.350	-0.070
133199101	307465414	1039287756	521024	0.394	1.045	2.337	-3.665	0.489	-0.094
133401954	307465348	1039287767	521058	0.363	1.047	2.334	-3.595	0.512	-0.106
133600133	307465286	1039287777	521070	0.330	1.048	2.329	-3.243	0.449	-0.120
133798506	307465227	1039287787	521066	0.329	1.048	2.325	-3.247	0.405	0.053
133995155	307465167	1039287799	521103	0.351	1.049	2.321	-3.358	0.710	0.000
134197981	307465108	1039287813	521175	0.335	1.050	2.319	-3.207	0.569	-0.092
134398243	307465051	1039287825	521209	0.330	1.050	2.317	-3.142	0.574	-0.135
134597090	307464996	1039287838	521211	0.398	1.053	2.317	-2.976	0.588	-0.043
134799299	307464945	1039287850	521202	0.407	1.056	2.317	-2.753	0.647	-0.071
134999090	307464896	1039287865	521234	0.400	1.060	2.319	-2.718	0.666	-0.042
135200092	307464848	1039287878	521307	0.390	1.063	2.318	-2.488	0.470	-0.105
135400090	307464804	1039287888	521319	0.415	1.066	2.317	-2.338	0.589	-0.180
135600161	307464761	1039287900	521372	0.370	1.068	2.316	-2.287	0.472	-0.168
135799596	307464719	1039287909	521361	0.367	1.070	2.315	-2.194	0.415	-0.054
136000090	307464681	1039287916	521272	0.368	1.072	2.312	-1.983	0.414	-0.072
136200395	307464645	1039287922	521182	0.363	1.073	2.311	-1.874	0.337	-0.043
136398092	307464612	1039287927	521213	0.361	1.074	2.310	-1.710	0.133	0.045
